severity_control,responder_count,realization,seed,algorithm,failed_directed_edges,incident_count,incidents,assigned,unreachable,reachability_pct,mean_response_s,median_response_s,p90_response_s,total_response_s,weighted_unmet_demand
0.12,14,51,6111,greedy,1342,10,10,10,0,100.0,360.6024054598641,295.8159524236035,620.4879002990825,3606.0240545986408,0
0.12,14,51,6111,global_min_cost,1342,10,10,10,0,100.0,268.8695824888166,206.172335503637,513.6675461177297,2688.695824888166,0
0.12,16,51,6111,greedy,1342,10,10,10,0,100.0,337.9644817828573,295.8159524236035,580.3812724429957,3379.644817828573,0
0.12,16,51,6111,global_min_cost,1342,10,10,10,0,100.0,246.23165881180987,225.61759734462186,427.5394025895395,2462.316588118099,0
0.12,20,51,6111,greedy,1342,10,10,10,0,100.0,255.80035986720776,231.9322051320658,444.2716540960029,2558.0035986720777,0
0.12,20,51,6111,global_min_cost,1342,10,10,10,0,100.0,227.3148822161187,178.70364629309069,445.5396150655005,2273.148822161187,0
0.12,24,51,6111,greedy,1342,10,10,10,0,100.0,255.80035986720776,231.9322051320658,444.2716540960029,2558.0035986720777,0
0.12,24,51,6111,global_min_cost,1342,10,10,10,0,100.0,227.3148822161187,178.70364629309069,445.5396150655005,2273.148822161187,0
0.12,32,51,6111,greedy,1342,10,10,10,0,100.0,228.44668049025657,215.2217697590809,413.4363192024691,2284.466804902566,0
0.12,32,51,6111,global_min_cost,1342,10,10,10,0,100.0,199.6453914802062,132.8062270344389,377.63701242258287,1996.4539148020622,0
0.13,8,51,6111,greedy,1471,10,10,8,2,80.0,732.4336744453543,329.9912523334955,1566.3684034830676,5859.4693955628345,6
0.13,8,51,6111,global_min_cost,1471,10,10,8,2,80.0,698.7617300139457,615.0435832881143,1285.205243655246,5590.093840111565,5
0.13,10,51,6111,greedy,1471,10,10,10,0,100.0,930.675081054414,452.77038908362863,2880.150545205977,9306.750810544141,0
0.13,10,51,6111,global_min_cost,1471,10,10,10,0,100.0,845.6327830746678,601.4708807501429,2271.883641812802,8456.327830746679,0
0.13,12,51,6111,greedy,1471,10,10,10,0,100.0,574.3716981948065,388.34520303457464,942.4094181376337,5743.716981948066,0
0.13,12,51,6111,global_min_cost,1471,10,10,10,0,100.0,553.7209426639674,351.7899823552634,923.8555039817437,5537.209426639675,0
0.13,14,51,6111,greedy,1471,10,10,10,0,100.0,361.2068482309765,295.8159524236035,620.4879002990825,3612.0684823097654,0
0.13,14,51,6111,global_min_cost,1471,10,10,10,0,100.0,271.06839675855844,217.16640685234626,513.6675461177297,2710.6839675855845,0
0.13,16,51,6111,greedy,1471,10,10,10,0,100.0,338.56892455396974,295.8159524236035,585.8212573830077,3385.689245539698,0
0.13,16,51,6111,global_min_cost,1471,10,10,10,0,100.0,248.43047308155172,225.61759734462186,447.3287310172161,2484.3047308155174,0
0.13,20,51,6111,greedy,1471,10,10,10,0,100.0,257.2132931717772,238.996871654913,444.2716540960029,2572.1329317177724,0
0.13,20,51,6111,global_min_cost,1471,10,10,10,0,100.0,228.72781552068813,217.15909457664864,385.65550787353175,2287.2781552068814,0
0.13,24,51,6111,greedy,1471,10,10,10,0,100.0,257.2132931717772,238.996871654913,444.2716540960029,2572.1329317177724,0
0.13,24,51,6111,global_min_cost,1471,10,10,10,0,100.0,228.72781552068813,178.70364629309069,445.5396150655005,2287.2781552068814,0
0.13,32,51,6111,greedy,1471,10,10,10,0,100.0,228.44668049025657,215.2217697590809,413.4363192024691,2284.466804902566,0
0.13,32,51,6111,global_min_cost,1471,10,10,10,0,100.0,199.9612028391675,178.70364629309069,410.64968960089715,1999.612028391675,0
0.14,8,51,6111,greedy,1577,10,10,8,2,80.0,733.7407804127625,329.9912523334955,1569.505457804847,5869.9262433020995,6
0.14,8,51,6111,global_min_cost,1577,10,10,8,2,80.0,699.8040341844769,615.0435832881143,1287.706773664521,5598.432273475815,5
0.14,10,51,6111,greedy,1577,10,10,10,0,100.0,931.5089243908391,452.77038908362863,2880.9843885424016,9315.089243908391,0
0.14,10,51,6111,global_min_cost,1577,10,10,10,0,100.0,846.6784678485944,564.265370579797,2279.388231840627,8466.784678485945,0
0.14,12,51,6111,greedy,1577,10,10,10,0,100.0,574.3716981948065,388.34520303457464,942.4094181376337,5743.716981948066,0
0.14,12,51,6111,global_min_cost,1577,10,10,10,0,100.0,554.766627437894,352.8491895427715,924.6893473181688,5547.666274378942,0
0.14,14,51,6111,greedy,1577,10,10,10,0,100.0,361.2068482309765,295.8159524236035,620.4879002990825,3612.0684823097654,0
0.14,14,51,6111,global_min_cost,1577,10,10,10,0,100.0,271.06839675855844,217.16640685234626,513.6675461177297,2710.6839675855845,0
0.14,16,51,6111,greedy,1577,10,10,10,0,100.0,338.56892455396974,295.8159524236035,585.8212573830077,3385.689245539698,0
0.14,16,51,6111,global_min_cost,1577,10,10,10,0,100.0,248.43047308155172,225.61759734462186,447.3287310172161,2484.3047308155174,0
0.14,20,51,6111,greedy,1577,10,10,10,0,100.0,258.5183940507599,245.5223760498265,444.2716540960029,2585.1839405075993,0
0.14,20,51,6111,global_min_cost,1577,10,10,10,0,100.0,230.03291639967082,217.15909457664864,385.65550787353175,2300.3291639967083,0
0.14,24,51,6111,greedy,1577,10,10,10,0,100.0,258.5183940507599,245.5223760498265,444.2716540960029,2585.1839405075993,0
0.14,24,51,6111,global_min_cost,1577,10,10,10,0,100.0,230.03291639967082,217.15909457664864,386.92346884302935,2300.3291639967083,0
0.14,32,51,6111,greedy,1577,10,10,10,0,100.0,228.6585219277582,215.2217697590809,413.4363192024691,2286.585219277582,0
0.14,32,51,6111,global_min_cost,1577,10,10,10,0,100.0,200.17304427666912,196.16454290109743,343.5411153844434,2001.730442766691,0
0.15,8,51,6111,greedy,1693,10,10,8,2,80.0,745.4213559313869,329.9912523334955,1626.4655532174136,5963.370847451095,6
0.15,8,51,6111,global_min_cost,1693,10,10,8,2,80.0,705.0140250887852,615.0435832881143,1287.706773664521,5640.112200710281,5
0.15,10,51,6111,greedy,1693,10,10,10,0,100.0,950.5084375913973,452.77038908362863,2969.222522384036,9505.084375913973,0
0.15,10,51,6111,global_min_cost,1693,10,10,10,0,100.0,852.9145339340802,564.265370579797,2281.4563052026665,8529.145339340803,0
0.15,12,51,6111,greedy,1693,10,10,10,0,100.0,608.8833080272848,452.77038908362863,961.7682064888709,6088.833080272848,0
0.15,12,51,6111,global_min_cost,1693,10,10,10,0,100.0,558.9346201613407,352.8491895427715,924.6893473181688,5589.346201613408,0
0.15,14,51,6111,greedy,1693,10,10,10,0,100.0,313.2723984860234,268.4644779711,662.864532391944,3132.7239848602344,0
0.15,14,51,6111,global_min_cost,1693,10,10,10,0,100.0,275.23638948200505,246.45756096185477,532.9686060915993,2752.36389482005,0
0.15,16,51,6111,greedy,1693,10,10,10,0,100.0,290.6344748090167,268.4644779711,540.4159610890044,2906.3447480901673,0
0.15,16,51,6111,global_min_cost,1693,10,10,10,0,100.0,252.5984658049983,246.45756096185477,447.3287310172161,2525.984658049983,0
0.15,20,51,6111,greedy,1693,10,10,10,0,100.0,258.5183940507599,245.5223760498265,444.2716540960029,2585.1839405075993,0
0.15,20,51,6111,global_min_cost,1693,10,10,10,0,100.0,230.03291639967082,178.70364629309069,445.5396150655005,2300.3291639967083,0
0.15,24,51,6111,greedy,1693,10,10,10,0,100.0,258.5183940507599,245.5223760498265,444.2716540960029,2585.1839405075993,0
0.15,24,51,6111,global_min_cost,1693,10,10,10,0,100.0,230.03291639967082,178.70364629309069,445.5396150655005,2300.3291639967083,0
0.15,32,51,6111,greedy,1693,10,10,10,0,100.0,228.6585219277582,215.2217697590809,413.4363192024691,2286.585219277582,0
0.15,32,51,6111,global_min_cost,1693,10,10,10,0,100.0,200.17304427666912,196.16454290109743,343.5411153844434,2001.730442766691,0
0.16,8,51,6111,greedy,1798,10,10,8,2,80.0,783.7880407340037,452.6665325260617,1669.5735958424752,6270.30432587203,6
0.16,8,51,6111,global_min_cost,1798,10,10,8,2,80.0,720.5735387679894,714.9462348523883,1287.706773664521,5764.588310143915,4
0.16,10,51,6111,greedy,1798,10,10,10,0,100.0,981.905000415206,452.77038908362863,3144.6811783371,9819.05000415206,0
0.16,10,51,6111,global_min_cost,1798,10,10,10,0,100.0,865.8879357309083,669.2281379678388,2356.463187296266,8658.879357309082,0
0.16,12,51,6111,greedy,1798,10,10,10,0,100.0,620.7844646340864,452.77038908362863,982.9901615396855,6207.844646340864,0
0.16,12,51,6111,global_min_cost,1798,10,10,10,0,100.0,571.9080219581688,300.646689261448,933.0234453285686,5719.080219581688,0
0.16,14,51,6111,greedy,1798,10,10,10,0,100.0,325.1994333541712,268.4644779711,662.864532391944,3251.9943335417124,0
0.16,14,51,6111,global_min_cost,1798,10,10,10,0,100.0,295.0780302245644,255.53398828833681,582.887353028134,2950.7803022456437,0
0.16,16,51,6111,greedy,1798,10,10,10,0,100.0,302.5615096771645,268.4644779711,560.087867477079,3025.615096771645,0
0.16,16,51,6111,global_min_cost,1798,10,10,10,0,100.0,272.44010654755766,255.53398828833681,530.5040532066475,2724.4010654755766,0
0.16,20,51,6111,greedy,1798,10,10,10,0,100.0,264.2612588539813,245.5223760498265,444.2716540960029,2642.612588539813,0
0.16,20,51,6111,global_min_cost,1798,10,10,10,0,100.0,235.7757812028922,231.5721359494113,386.92346884302935,2357.757812028922,0
0.16,24,51,6111,greedy,1798,10,10,10,0,100.0,264.2612588539813,245.5223760498265,444.2716540960029,2642.612588539813,0
0.16,24,51,6111,global_min_cost,1798,10,10,10,0,100.0,235.7757812028922,231.5721359494113,386.92346884302935,2357.757812028922,0
0.16,32,51,6111,greedy,1798,10,10,10,0,100.0,234.40138673097957,215.2217697590809,413.4363192024691,2344.013867309796,0
0.16,32,51,6111,global_min_cost,1798,10,10,10,0,100.0,205.9159090798905,193.1166876658533,412.5562625384117,2059.159090798905,0
0.18,8,51,6111,greedy,2027,10,10,8,2,80.0,821.4019031873374,452.6665325260617,1750.548164890551,6571.2152254986995,6
0.18,8,51,6111,global_min_cost,2027,10,10,8,2,80.0,753.9226994440037,625.6828229500048,1339.6332455029058,6031.3815955520295,5
0.18,10,51,6111,greedy,2027,10,10,10,0,100.0,1018.2953957453094,491.36708707717173,3163.5925665607983,10182.953957453094,0
0.18,10,51,6111,global_min_cost,2027,10,10,10,0,100.0,898.668600362351,625.6828229500048,2437.4137834153285,8986.686003623508,0
0.18,12,51,6111,greedy,2027,10,10,10,0,100.0,632.146696419353,491.36708707717173,1014.351689638645,6321.466964193531,0
0.18,12,51,6111,global_min_cost,2027,10,10,10,0,100.0,604.5106238921036,391.43431562319984,1000.0605789271959,6045.106238921036,0
0.18,14,51,6111,greedy,2027,10,10,10,0,100.0,344.10294204063865,268.4644779711,670.5838719906526,3441.029420406386,0
0.18,14,51,6111,global_min_cost,2027,10,10,10,0,100.0,302.79736982327296,255.53398828833681,610.1337521366884,3027.9736982327295,0
0.18,16,51,6111,greedy,2027,10,10,10,0,100.0,321.46501836363194,268.4644779711,596.6699840656613,3214.650183636319,0
0.18,16,51,6111,global_min_cost,2027,10,10,10,0,100.0,280.15944614626625,255.53398828833681,565.5994848822987,2801.594461462663,0
0.18,20,51,6111,greedy,2027,10,10,10,0,100.0,279.6999380513985,245.5223760498265,517.4014721433332,2796.9993805139848,0
0.18,20,51,6111,global_min_cost,2027,10,10,10,0,100.0,243.49512080160082,231.5721359494113,394.64280844173794,2434.9512080160084,0
0.18,24,51,6111,greedy,2027,10,10,10,0,100.0,279.6999380513985,245.5223760498265,517.4014721433332,2796.9993805139848,0
0.18,24,51,6111,global_min_cost,2027,10,10,10,0,100.0,243.49512080160082,231.5721359494113,394.64280844173794,2434.9512080160084,0
0.18,32,51,6111,greedy,2027,10,10,10,0,100.0,243.71882325846815,215.2217697590809,435.3082889342068,2437.1882325846814,0
0.18,32,51,6111,global_min_cost,2027,10,10,10,0,100.0,207.51400600867046,210.57758427386005,345.13921231322337,2075.1400600867046,0
0.2,8,51,6111,greedy,2261,10,10,7,3,70.0,1198.0113244638478,814.2453095771133,2321.559124716555,8386.079271246936,11
0.2,8,51,6111,global_min_cost,2261,10,10,7,3,70.0,1002.9173263890233,682.1973040261466,2143.815712728805,7020.421284723164,12
0.2,10,51,6111,greedy,2261,10,10,9,1,90.0,1274.5538977954277,682.1973040261466,3333.869931787678,11470.985080158847,1
0.2,10,51,6111,global_min_cost,2261,10,10,9,1,90.0,1129.1288414340102,596.3689010368321,3223.619235257168,10162.159572906092,4
0.2,12,51,6111,greedy,2261,10,10,10,0,100.0,1106.427223392932,740.531602469297,3136.090074583655,11064.272233929321,0
0.2,12,51,6111,global_min_cost,2261,10,10,10,0,100.0,1018.2962333507538,604.2430843895584,2682.713500879459,10182.96233350754,0
0.2,14,51,6111,greedy,2261,10,10,10,0,100.0,510.649244318963,564.5893714432088,836.4365050949377,5106.49244318963,0
0.2,14,51,6111,global_min_cost,2261,10,10,10,0,100.0,396.5620782566976,353.6129511393801,802.7288994982567,3965.6207825669753,0
0.2,16,51,6111,greedy,2261,10,10,10,0,100.0,401.8256684726005,448.1267996418878,720.2507069671606,4018.2566847260055,0
0.2,16,51,6111,global_min_cost,2261,10,10,10,0,100.0,362.6381052239907,406.1981098370275,561.5776165500048,3626.3810522399062,0
0.2,20,51,6111,greedy,2261,10,10,10,0,100.0,342.1611264275775,348.4081921602003,605.3767607821554,3421.6112642757753,0
0.2,20,51,6111,global_min_cost,2261,10,10,10,0,100.0,302.57275826168006,365.4593714770665,439.4152742483559,3025.7275826168006,0
0.2,24,51,6111,greedy,2261,10,10,10,0,100.0,342.1611264275775,348.4081921602003,605.3767607821554,3421.6112642757753,0
0.2,24,51,6111,global_min_cost,2261,10,10,10,0,100.0,302.57275826168006,330.6708492181066,539.8679838914258,3025.7275826168006,0
0.2,32,51,6111,greedy,2261,10,10,10,0,100.0,273.3599676565111,268.23093269696443,467.4080831348752,2733.5996765651107,0
0.2,32,51,6111,global_min_cost,2261,10,10,10,0,100.0,238.2366244966015,268.23093269696443,428.65214483522743,2382.366244966015,0
0.1,8,52,6112,greedy,1168,10,10,8,2,80.0,928.0309421139477,637.4285943328903,1794.9395948546644,7424.247536911582,8
0.1,8,52,6112,global_min_cost,1168,10,10,8,2,80.0,585.1794831801022,541.4461332739814,1097.4924578581026,4681.435865440818,8
0.1,10,52,6112,greedy,1168,10,10,10,0,100.0,803.5456216202841,548.1306180809638,1262.4195631464963,8035.45621620284,0
0.1,10,52,6112,global_min_cost,1168,10,10,10,0,100.0,631.0387930927025,634.7175240285524,1045.361940131562,6310.387930927023,0
0.1,12,52,6112,greedy,1168,10,10,10,0,100.0,501.97612762500586,548.1306180809638,814.42199515294,5019.7612762500585,0
0.1,12,52,6112,global_min_cost,1168,10,10,10,0,100.0,501.8380805743612,548.1306180809638,814.42199515294,5018.380805743613,0
0.1,14,52,6112,greedy,1168,10,10,10,0,100.0,434.74713974233055,387.6956667197636,702.4095736745485,4347.4713974233055,0
0.1,14,52,6112,global_min_cost,1168,10,10,10,0,100.0,417.6784802229863,414.7058803513248,688.736211476516,4176.784802229864,0
0.1,16,52,6112,greedy,1168,10,10,10,0,100.0,414.12354665389154,387.6956667197636,688.736211476516,4141.235466538916,0
0.1,16,52,6112,global_min_cost,1168,10,10,10,0,100.0,397.1929341851919,387.6956667197636,688.736211476516,3971.9293418519196,0
0.1,20,52,6112,greedy,1168,10,10,10,0,100.0,378.65647510317274,300.40664023165743,684.352281459043,3786.5647510317276,0
0.1,20,52,6112,global_min_cost,1168,10,10,10,0,100.0,361.7258626344732,283.3229414538063,684.352281459043,3617.2586263447315,0
0.1,24,52,6112,greedy,1168,10,10,10,0,100.0,378.65647510317274,300.40664023165743,684.352281459043,3786.5647510317276,0
0.1,24,52,6112,global_min_cost,1168,10,10,10,0,100.0,361.7258626344732,283.3229414538063,684.352281459043,3617.2586263447315,0
0.1,32,52,6112,greedy,1168,10,10,10,0,100.0,309.30114218326855,272.064067654105,516.07893955605,3093.0114218326858,0
0.1,32,52,6112,global_min_cost,1168,10,10,10,0,100.0,309.30114218326855,272.064067654105,516.07893955605,3093.0114218326853,0
0.12,8,52,6112,greedy,1390,10,10,8,2,80.0,850.6026626607272,672.1587544671474,1535.1972070729823,6804.821301285818,7
0.12,8,52,6112,global_min_cost,1390,10,10,8,2,80.0,691.168519313577,739.267071247956,1155.5697340258664,5529.348154508617,7
0.12,10,52,6112,greedy,1390,10,10,9,1,90.0,641.8940732025177,667.4027732382998,1094.788664679207,5777.046658822659,3
0.12,10,52,6112,global_min_cost,1390,10,10,9,1,90.0,558.8000076296754,510.0720214480565,1006.6157739472029,5029.200068667079,3
0.12,12,52,6112,greedy,1390,10,10,9,1,90.0,538.9910119851384,667.4027732382998,823.7379087478837,4850.919107866245,3
0.12,12,52,6112,global_min_cost,1390,10,10,9,1,90.0,538.9910119851384,667.4027732382998,823.7379087478837,4850.919107866245,3
0.12,14,52,6112,greedy,1390,10,10,9,1,90.0,469.7285428024136,463.7258194081684,714.243660181508,4227.556885221722,3
0.12,14,52,6112,global_min_cost,1390,10,10,9,1,90.0,447.96796755739695,463.7258194081684,700.557687257037,4031.711708016572,3
0.12,16,52,6112,greedy,1390,10,10,9,1,90.0,449.5583934955009,463.7258194081684,714.243660181508,4046.0255414595085,3
0.12,16,52,6112,global_min_cost,1390,10,10,9,1,90.0,430.74660186361245,463.7258194081684,700.557687257037,3876.719416772512,3
0.12,20,52,6112,greedy,1390,10,10,9,1,90.0,415.02156956967235,289.14776643195603,714.243660181508,3735.1941261270513,3
0.12,20,52,6112,global_min_cost,1390,10,10,9,1,90.0,396.20977793778394,285.19292516061796,700.557687257037,3565.888001440055,3
0.12,24,52,6112,greedy,1390,10,10,9,1,90.0,413.4516349226743,289.14776643195603,714.243660181508,3721.0647143040687,3
0.12,24,52,6112,global_min_cost,1390,10,10,9,1,90.0,394.6398432907859,274.6899877818871,700.557687257037,3551.7585896170726,3
0.12,32,52,6112,greedy,1390,10,10,9,1,90.0,328.96287672220956,274.6899877818871,543.4405642976443,2960.6658904998862,3
0.12,32,52,6112,global_min_cost,1390,10,10,9,1,90.0,328.96287672220956,274.6899877818871,543.4405642976443,2960.665890499886,3
0.13,8,52,6112,greedy,1514,10,10,8,2,80.0,850.6026626607272,672.1587544671474,1535.1972070729823,6804.821301285818,7
0.13,8,52,6112,global_min_cost,1514,10,10,8,2,80.0,691.168519313577,739.267071247956,1155.5697340258664,5529.348154508617,7
0.13,10,52,6112,greedy,1514,10,10,9,1,90.0,558.8000076296754,510.0720214480565,1006.6157739472029,5029.200068667077,3
0.13,10,52,6112,global_min_cost,1514,10,10,9,1,90.0,558.8000076296754,510.0720214480565,976.6860097768243,5029.200068667079,3
0.13,12,52,6112,greedy,1514,10,10,9,1,90.0,558.8000076296754,510.0720214480565,1006.6157739472029,5029.200068667077,3
0.13,12,52,6112,global_min_cost,1514,10,10,9,1,90.0,558.8000076296754,510.0720214480565,1006.6157739472029,5029.200068667079,3
0.13,14,52,6112,greedy,1514,10,10,9,1,90.0,465.28934057259215,463.7258194081684,729.1661025037171,4187.604065153329,3
0.13,14,52,6112,global_min_cost,1514,10,10,9,1,90.0,465.28934057259215,463.7258194081684,757.7039544891444,4187.604065153329,3
0.13,16,52,6112,greedy,1514,10,10,9,1,90.0,460.5559754356385,463.7258194081684,729.1661025037171,4145.003778920746,3
0.13,16,52,6112,global_min_cost,1514,10,10,9,1,90.0,460.5559754356386,463.7258194081684,757.7039544891444,4145.003778920747,3
0.13,20,52,6112,greedy,1514,10,10,9,1,90.0,410.5823673398509,289.14776643195603,729.1661025037171,3695.241306058658,3
0.13,20,52,6112,global_min_cost,1514,10,10,9,1,90.0,410.5823673398509,286.14820926235177,757.7039544891444,3695.241306058658,3
0.13,24,52,6112,greedy,1514,10,10,9,1,90.0,402.1238826605596,289.14776643195603,713.9408300809928,3619.114943945037,3
0.13,24,52,6112,global_min_cost,1514,10,10,9,1,90.0,402.1238826605597,286.14820926235177,742.4786820664201,3619.1149439450364,3
0.13,32,52,6112,greedy,1514,10,10,9,1,90.0,328.96287672220956,274.6899877818871,543.4405642976443,2960.6658904998862,3
0.13,32,52,6112,global_min_cost,1514,10,10,9,1,90.0,328.96287672220956,274.6899877818871,543.4405642976443,2960.665890499886,3
0.14,8,52,6112,greedy,1634,10,10,7,3,70.0,1064.1540233934618,811.131369257612,2015.0629570857482,7449.078163754232,11
0.14,8,52,6112,global_min_cost,1634,10,10,7,3,70.0,682.7670260250968,639.908436618412,1130.69217971773,4779.369182175678,11
0.14,10,52,6112,greedy,1634,10,10,9,1,90.0,857.5757045644765,667.4027732382998,1426.3333162242532,7718.181341080289,3
0.14,10,52,6112,global_min_cost,1634,10,10,9,1,90.0,713.7254437384349,639.908436618412,1092.8305879839031,6423.528993645914,3
0.14,12,52,6112,greedy,1634,10,10,9,1,90.0,685.4259017258163,667.4027732382998,1063.5913143921193,6168.833115532347,3
0.14,12,52,6112,global_min_cost,1634,10,10,9,1,90.0,608.0204784339064,510.0720214480565,1044.828935397096,5472.184305905158,3
0.14,14,52,6112,greedy,1634,10,10,9,1,90.0,510.0991203888604,463.7258194081684,739.8114945758048,4590.892083499743,3
0.14,14,52,6112,global_min_cost,1634,10,10,9,1,90.0,507.626028227696,463.7258194081684,739.8114945758048,4568.634254049264,3
0.14,16,52,6112,greedy,1634,10,10,9,1,90.0,505.3657552519068,463.7258194081684,739.8114945758048,4548.291797267161,3
0.14,16,52,6112,global_min_cost,1634,10,10,9,1,90.0,502.8926630907424,463.7258194081684,768.3493465612322,4526.033967816682,3
0.14,20,52,6112,greedy,1634,10,10,9,1,90.0,460.58047700242935,383.10595345692985,739.8114945758048,4145.224293021864,3
0.14,20,52,6112,global_min_cost,1634,10,10,9,1,90.0,460.58047700242935,383.10595345692985,768.3493465612322,4145.2242930218645,3
0.14,24,52,6112,greedy,1634,10,10,9,1,90.0,446.20788561642263,383.10595345692985,713.9408300809928,4015.8709705478036,3
0.14,24,52,6112,global_min_cost,1634,10,10,9,1,90.0,446.2078856164227,383.10595345692985,742.4786820664201,4015.8709705478036,3
0.14,32,52,6112,greedy,1634,10,10,9,1,90.0,392.45469391289964,289.14776643195603,605.0199408219208,3532.092245216097,3
0.14,32,52,6112,global_min_cost,1634,10,10,9,1,90.0,362.2737969897861,291.8342097108257,543.4405642976443,3260.464172908075,3
0.15,8,52,6112,greedy,1727,10,10,7,3,70.0,1655.913536075122,1161.7189713756964,2823.9686145913242,11591.394752525855,11
0.15,8,52,6112,global_min_cost,1727,10,10,7,3,70.0,1117.3081321775983,811.131369257612,1982.461142065641,7821.156925243187,11
0.15,10,52,6112,greedy,1727,10,10,9,1,90.0,1735.801648566131,1161.7189713756964,3035.2683667095766,15622.21483709518,3
0.15,10,52,6112,global_min_cost,1727,10,10,9,1,90.0,1220.3837706492377,811.131369257612,2493.6327262899667,10983.453935843141,3
0.15,12,52,6112,greedy,1727,10,10,9,1,90.0,1288.718726962132,1132.1099258408383,2503.3283805502265,11598.468542659188,3
0.15,12,52,6112,global_min_cost,1727,10,10,9,1,90.0,1188.0173569858064,811.131369257612,2742.3213658315135,10692.15621287226,3
0.15,14,52,6112,greedy,1727,10,10,9,1,90.0,1067.8474156077089,795.1294935012036,2123.5825787785643,9610.626740469379,3
0.15,14,52,6112,global_min_cost,1727,10,10,9,1,90.0,847.2267023640577,639.908436618412,1425.7389466679804,7625.0403212765195,3
0.15,16,52,6112,greedy,1727,10,10,9,1,90.0,883.5796004041007,667.4027732382998,1665.9075289630105,7952.216403636905,3
0.15,16,52,6112,global_min_cost,1727,10,10,9,1,90.0,839.4136837395882,639.908436618412,1425.7389466679804,7554.723153656295,3
0.15,20,52,6112,greedy,1727,10,10,9,1,90.0,838.7943221546232,510.0720214480565,1665.9075289630105,7549.148899391607,3
0.15,20,52,6112,global_min_cost,1727,10,10,9,1,90.0,797.1014976512752,510.0720214480565,1518.1218131213416,7173.9134788614765,3
0.15,24,52,6112,greedy,1727,10,10,9,1,90.0,731.3427974784568,510.0720214480565,1503.4233298162862,6582.08517730611,3
0.15,24,52,6112,global_min_cost,1727,10,10,9,1,90.0,689.6499729751089,510.0720214480565,1355.6376139746171,6206.849756775979,3
0.15,32,52,6112,greedy,1727,10,10,9,1,90.0,404.42863840414225,289.14776643195603,680.4941370617133,3639.85774563728,3
0.15,32,52,6112,global_min_cost,1727,10,10,9,1,90.0,388.3633518024488,361.3701100276848,556.6951095590308,3495.270166222039,3
0.16,8,52,6112,greedy,1845,10,10,7,3,70.0,1656.0856013469631,1161.7189713756964,2824.4503973524797,11592.599209428743,11
0.16,8,52,6112,global_min_cost,1845,10,10,7,3,70.0,1117.4577616781332,811.131369257612,1982.461142065641,7822.204331746932,11
0.16,10,52,6112,greedy,1845,10,10,9,1,90.0,1741.2129243603615,1161.7189713756964,3045.0086631391914,15670.916319243253,3
0.16,10,52,6112,global_min_cost,1845,10,10,9,1,90.0,1220.5001491496537,811.131369257612,2493.6327262899667,10984.501342346886,3
0.16,12,52,6112,greedy,1845,10,10,9,1,90.0,1291.6323152917275,1132.1099258408383,2503.3283805502265,11624.690837625549,3
0.16,12,52,6112,global_min_cost,1845,10,10,9,1,90.0,1188.0173569858064,811.131369257612,2742.3213658315135,10692.15621287226,3
0.16,14,52,6112,greedy,1845,10,10,9,1,90.0,1070.7610039373044,821.3517884675632,2123.5825787785643,9636.84903543574,3
0.16,14,52,6112,global_min_cost,1845,10,10,9,1,90.0,847.2267023640577,639.908436618412,1425.7389466679804,7625.0403212765195,3
0.16,16,52,6112,greedy,1845,10,10,9,1,90.0,883.5796004041007,667.4027732382998,1665.9075289630105,7952.216403636905,3
0.16,16,52,6112,global_min_cost,1845,10,10,9,1,90.0,839.4136837395882,639.908436618412,1425.7389466679804,7554.723153656295,3
0.16,20,52,6112,greedy,1845,10,10,9,1,90.0,838.7943221546232,510.0720214480565,1665.9075289630105,7549.148899391607,3
0.16,20,52,6112,global_min_cost,1845,10,10,9,1,90.0,797.1014976512752,510.0720214480565,1518.1218131213416,7173.9134788614765,3
0.16,24,52,6112,greedy,1845,10,10,9,1,90.0,731.3427974784568,510.0720214480565,1503.4233298162862,6582.08517730611,3
0.16,24,52,6112,global_min_cost,1845,10,10,9,1,90.0,689.6499729751089,510.0720214480565,1355.6376139746171,6206.849756775979,3
0.16,32,52,6112,greedy,1845,10,10,9,1,90.0,418.1224251179382,318.34097044015664,680.4941370617133,3763.1018260614433,3
0.16,32,52,6112,global_min_cost,1845,10,10,9,1,90.0,388.3633518024488,361.3701100276848,556.6951095590308,3495.270166222039,3
0.18,8,52,6112,greedy,2060,10,10,5,5,50.0,529.0496339797257,463.7258194081684,673.109950712917,2645.248169898629,19
0.18,8,52,6112,global_min_cost,2060,10,10,5,5,50.0,529.0496339797257,463.7258194081684,662.1122160649619,2645.248169898629,19
0.18,10,52,6112,greedy,2060,10,10,6,4,60.0,532.5814910580505,554.4586184060888,672.1587544671474,3195.4889463483028,15
0.18,10,52,6112,global_min_cost,2060,10,10,6,4,60.0,532.5814910580505,551.8171280132901,661.0530765500023,3195.4889463483028,15
0.18,12,52,6112,greedy,2060,10,10,6,4,60.0,532.5814910580505,554.4586184060888,672.1587544671474,3195.4889463483028,15
0.18,12,52,6112,global_min_cost,2060,10,10,6,4,60.0,532.5814910580505,551.8171280132901,661.0530765500023,3195.4889463483028,15
0.18,14,52,6112,greedy,2060,10,10,7,3,70.0,507.00161912620814,463.7258194081684,671.207558221378,3549.011333883457,12
0.18,14,52,6112,global_min_cost,2060,10,10,7,3,70.0,477.42106469330315,463.7258194081684,657.8807447208037,3341.947452853122,10
0.18,16,52,6112,greedy,2060,10,10,7,3,70.0,507.00161912620814,463.7258194081684,671.207558221378,3549.011333883457,12
